account,amount,location,date,tid,transaction_type
12,49.95,MN,2017-08-04,23012,pay
13,12.95,GA,2017-08-04,23013,exp
14,12.95,MN,2017-08-04,23014,pay
15,12.95,MI,2017-08-04,23015,exp
16,38.85,IL,2017-08-04,23016,pay
17,49.95,CA,2017-08-04,23017,exp
18,25.9,GA,2017-08-04,23018,pay
19,49.95,CT,2017-08-04,23019,exp
20,38.85,PA,2017-08-04,23020,pay
21,12.95,MI,2017-08-04,23021,exp
22,12.95,GA,2017-08-04,23022,pay
23,12.95,NJ,2017-08-04,23023,exp
24,38.85,MT,2017-08-04,23024,pay
25,38.85,TX,2017-08-04,23025,exp
26,38.85,TX,2017-08-04,23026,pay
27,12.95,FL,2017-08-04,23027,exp
28,38.85,GA,2017-08-04,23028,pay
29,12.95,MI,2017-08-04,23029,exp
30,38.85,WI,2017-08-04,23030,pay
31,38.85,GA,2017-08-04,23031,exp
32,31.08,CA,2017-08-04,23032,pay
33,38.85,CA,2017-08-04,23033,exp
34,31.08,GA,2017-08-04,23034,pay
35,49.95,TX,2017-08-04,23035,exp
36,38.85,FL,2017-08-04,23036,pay
37,38.85,IL,2017-08-04,23037,exp
38,11.01,CA,2017-08-04,23038,pay
39,38.85,CA,2017-08-04,23039,exp
40,59.4,LA,2017-08-04,23040,pay
41,12.95,IN,2017-08-04,23041,exp
42,38.85,TX,2017-08-04,23042,pay
43,38.85,NY,2017-08-04,23043,exp
44,0,TX,2017-08-04,23044,pay
45,38.85,AZ,2017-08-04,23045,exp
46,38.85,FL,2017-08-04,23046,pay
47,12.95,MI,2017-08-04,23047,exp
48,38.85,NC,2017-08-04,23048,pay
49,38.85,NJ,2017-08-04,23049,exp
50,38.85,IL,2017-08-04,23050,pay
51,49.95,NY,2017-08-04,23051,exp
52,38.85,PA,2017-08-04,23052,pay
53,38.85,KY,2017-08-04,23053,exp
54,12.95,CA,2017-08-04,23054,pay
55,12.95,NJ,2017-08-04,23055,exp
56,31.08,MA,2017-08-04,23056,pay
57,12.95,NC,2017-08-04,23057,exp
58,12.95,FL,2017-08-04,23058,pay
59,38.85,WA,2017-08-04,23059,exp
60,12.95,FL,2017-08-04,23060,pay
61,38.85,CT,2017-08-04,23061,exp
62,49.95,CA,2017-08-04,23062,pay
63,38.85,KY,2017-08-04,23063,exp
64,12.95,NY,2017-08-04,23064,pay
65,11.01,CA,2017-08-04,23065,exp
66,38.85,VA,2017-08-04,23066,pay
67,49.95,CA,2017-08-04,23067,exp
68,12.95,NC,2017-08-04,23068,pay
69,38.85,NE,2017-08-04,23069,exp
70,38.85,PA,2017-08-04,23070,pay
71,49.95,TX,2017-08-04,23071,exp
72,49.95,CA,2017-08-04,23072,pay
73,10.36,NJ,2017-08-04,23073,exp
74,38.85,NJ,2017-08-04,23074,pay
75,0,TX,2017-08-04,23075,exp
76,12.95,LA,2017-08-04,23076,pay
77,12.95,GA,2017-08-04,23077,exp
78,38.85,WA,2017-08-04,23078,pay
79,10.36,FL,2017-08-04,23079,exp
80,10.36,KY,2017-08-04,23080,pay
81,12.95,CA,2017-08-04,23081,exp
82,31.08,NC,2017-08-04,23082,pay
83,0,LA,2017-08-04,23083,exp
84,12.95,MO,2017-08-04,23084,pay
85,12.95,NC,2017-08-04,23085,exp
86,12.95,MO,2017-08-04,23086,pay
87,12.95,FL,2017-08-04,23087,exp
88,38.85,PA,2017-08-04,23088,pay
89,25.9,MI,2017-08-04,23089,exp
90,12.95,MI,2017-08-04,23090,pay
91,12.95,TX,2017-08-04,23091,exp
92,19.96,MA,2017-08-04,23092,pay
93,49.95,MD,2017-08-04,23093,exp
94,12.95,FL,2017-08-04,23094,pay
95,38.85,MD,2017-08-04,23095,exp
96,38.85,OH,2017-08-04,23096,pay
97,38.85,MS,2017-08-04,23097,exp
98,38.85,IL,2017-08-04,23098,pay
99,49.95,CA,2017-08-04,23099,exp
100,12.95,TX,2017-08-04,23100,pay
101,33.03,MN,2017-08-04,23101,exp
102,38.85,FL,2017-08-04,23102,pay
103,59.4,OH,2017-08-04,23103,exp
104,38.85,VA,2017-08-04,23104,pay
105,38.85,VA,2017-08-04,23105,exp
106,38.85,WA,2017-08-04,23106,pay
107,25.9,TX,2017-08-04,23107,exp
108,49.95,AZ,2017-08-04,23108,pay
109,24.6,CA,2017-08-04,23109,exp
110,12.95,WA,2017-08-04,23110,pay
111,38.85,AZ,2017-08-04,23111,exp
112,0,TN,2017-08-04,23112,pay
113,38.85,CA,2017-08-04,23113,exp
114,38.85,CO,2017-08-04,23114,pay
115,12.95,PA,2017-08-04,23115,exp
116,38.85,DE,2017-08-04,23116,pay
117,12.95,PA,2017-08-04,23117,exp
118,47.52,IN,2017-08-04,23118,pay
119,38.85,CA,2017-08-04,23119,exp
120,31.08,CA,2017-08-04,23120,pay
121,49.95,CA,2017-08-04,23121,exp
122,10.36,TX,2017-08-04,23122,pay
123,31.08,MN,2017-08-04,23123,exp
124,38.85,CA,2017-08-04,23124,pay
125,49.95,CA,2017-08-04,23125,exp
126,12.95,FL,2017-08-04,23126,pay
127,12.95,PA,2017-08-04,23127,exp
128,38.85,NJ,2017-08-04,23128,pay
129,38.85,CA,2017-08-04,23129,exp
130,38.85,CA,2017-08-04,23130,pay
131,38.85,CA,2017-08-04,23131,exp
132,12.95,NY,2017-08-04,23132,pay
133,38.85,PA,2017-08-04,23133,exp
134,31.08,OR,2017-08-04,23134,pay
135,38.85,CA,2017-08-04,23135,exp
136,12.95,CA,2017-08-04,23136,pay
137,38.85,CA,2017-08-04,23137,exp
138,12.95,TX,2017-08-04,23138,pay
139,12.95,PA,2017-08-04,23139,exp
140,31.08,LA,2017-08-04,23140,pay
141,12.95,CA,2017-08-04,23141,exp
142,10.36,PA,2017-08-04,23142,pay
143,38.85,FL,2017-08-04,23143,exp
144,38.85,CA,2017-08-04,23144,pay
145,0,LA,2017-08-04,23145,exp
146,49.95,CA,2017-08-04,23146,pay
147,39.96,MN,2017-08-04,23147,exp
148,12.95,TX,2017-08-04,23148,pay
149,10.36,CA,2017-08-04,23149,exp
150,59.4,AZ,2017-08-04,23150,pay
151,10.36,VA,2017-08-04,23151,exp
152,38.85,CA,2017-08-04,23152,pay
153,10.36,VA,2017-08-04,23153,exp
154,25.9,AL,2017-08-04,23154,pay
155,0,LA,2017-08-04,23155,exp
156,31.08,CA,2017-08-04,23156,pay
157,25.9,CT,2017-08-04,23157,exp
158,49.95,TX,2017-08-04,23158,pay
159,12.95,PA,2017-08-04,23159,exp
160,10.36,CA,2017-08-04,23160,pay
161,31.08,AZ,2017-08-04,23161,exp
162,38.85,IN,2017-08-04,23162,pay
163,12.95,CA,2017-08-04,23163,exp
164,38.85,AK,2017-08-04,23164,pay
165,49.95,CT,2017-08-04,23165,exp
166,38.85,AZ,2017-08-04,23166,pay
167,49.95,CA,2017-08-04,23167,exp
168,12.95,CA,2017-08-04,23168,pay
169,38.85,NV,2017-08-04,23169,exp
170,12.95,VA,2017-08-04,23170,pay
171,38.85,IA,2017-08-04,23171,exp
172,25.9,CA,2017-08-04,23172,pay
173,38.85,FL,2017-08-04,23173,exp
174,38.85,MS,2017-08-04,23174,pay
175,0,LA,2017-08-04,23175,exp
176,12.95,VA,2017-08-04,23176,pay
177,20.72,NY,2017-08-04,23177,exp
178,59.4,CA,2017-08-04,23178,pay
179,38.85,WY,2017-08-04,23179,exp
180,38.85,FL,2017-08-04,23180,pay
181,38.85,CA,2017-08-04,23181,exp
182,12.95,CA,2017-08-04,23182,pay
183,38.85,WA,2017-08-04,23183,exp
184,49.95,MO,2017-08-04,23184,pay
185,12.95,MS,2017-08-04,23185,exp
186,38.85,MA,2017-08-04,23186,pay
187,12.95,SC,2017-08-04,23187,exp
188,38.85,NY,2017-08-04,23188,pay
189,10.36,NY,2017-08-04,23189,exp
190,38.85,SC,2017-08-04,23190,pay
191,49.95,FL,2017-08-04,23191,exp
192,31.08,CA,2017-08-04,23192,pay
193,31.08,VA,2017-08-04,23193,exp
194,12.95,UT,2017-08-04,23194,pay
195,12.95,FL,2017-08-04,23195,exp
196,12.95,WA,2017-08-04,23196,pay
197,12.95,WA,2017-08-04,23197,exp
198,0,LA,2017-08-04,23198,pay
199,12.95,FL,2017-08-04,23199,exp
200,38.85,CA,2017-08-04,23200,pay
201,12.95,FL,2017-08-04,23201,exp
202,47.52,PA,2017-08-04,23202,pay
203,12.95,WA,2017-08-04,23203,exp
204,12.95,IL,2017-08-04,23204,pay
205,49.95,IN,2017-08-04,23205,exp
206,12.95,NJ,2017-08-04,23206,pay
207,0,LA,2017-08-04,23207,exp
208,49.95,GA,2017-08-04,23208,pay
209,12.95,WA,2017-08-04,23209,exp
210,38.85,FL,2017-08-04,23210,pay
211,12.95,GA,2017-08-04,23211,exp
212,0,LA,2017-08-04,23212,pay
213,38.85,CA,2017-08-04,23213,exp
214,38.85,MO,2017-08-04,23214,pay
215,38.85,IL,2017-08-04,23215,exp
216,12.95,CA,2017-08-04,23216,pay
217,12.95,FL,2017-08-04,23217,exp
218,38.85,TX,2017-08-04,23218,pay
219,25.9,AZ,2017-08-04,23219,exp
220,38.85,CA,2017-08-04,23220,pay
221,12.95,WI,2017-08-04,23221,exp
222,38.85,CA,2017-08-04,23222,pay
223,38.85,WA,2017-08-04,23223,exp
224,12.95,MO,2017-08-04,23224,pay
225,49.95,TN,2017-08-04,23225,exp
226,12.95,FL,2017-08-04,23226,pay
227,0,LA,2017-08-04,23227,exp
228,38.85,MD,2017-08-04,23228,pay
229,10.36,NV,2017-08-04,23229,exp
230,59.4,KY,2017-08-04,23230,pay
231,49.95,NC,2017-08-04,23231,exp
232,38.85,CA,2017-08-04,23232,pay
233,12.95,CA,2017-08-04,23233,exp
234,38.85,TX,2017-08-04,23234,pay
235,25.9,VA,2017-08-04,23235,exp
236,12.95,CA,2017-08-04,23236,pay
237,12.95,CA,2017-08-04,23237,exp
238,31.08,VA,2017-08-04,23238,pay
239,12.95,MO,2017-08-04,23239,exp
240,38.85,TX,2017-08-04,23240,pay
241,12.95,CA,2017-08-04,23241,exp
242,25.9,FL,2017-08-04,23242,pay
243,12.95,CA,2017-08-04,23243,exp
244,0,CA,2017-08-04,23244,pay
245,38.85,GA,2017-08-04,23245,exp
246,38.85,MI,2017-08-04,23246,pay
247,0,CA,2017-08-04,23247,exp
248,38.85,TX,2017-08-04,23248,pay
249,0,CA,2017-08-04,23249,exp
250,12.95,MN,2017-08-04,23250,pay
251,38.85,PA,2017-08-04,23251,exp
252,38.85,MI,2017-08-04,23252,pay
253,12.95,GA,2017-08-04,23253,exp
254,38.85,MS,2017-08-04,23254,pay
255,38.85,NY,2017-08-04,23255,exp
256,12.95,WA,2017-08-04,23256,pay
257,38.85,ID,2017-08-04,23257,exp
258,38.85,TX,2017-08-04,23258,pay
259,12.95,IN,2017-08-04,23259,exp
260,25.9,MA,2017-08-04,23260,pay
261,25.9,WA,2017-08-04,23261,exp
262,38.85,CT,2017-08-04,23262,pay
263,38.85,VA,2017-08-04,23263,exp
264,25.9,AZ,2017-08-04,23264,pay
265,38.85,WA,2017-08-04,23265,exp
266,38.85,NY,2017-08-04,23266,pay
267,12.95,CA,2017-08-04,23267,exp
268,38.85,MO,2017-08-04,23268,pay
269,0,LA,2017-08-04,23269,exp
270,38.85,TX,2017-08-04,23270,pay
271,0,TN,2017-08-04,23271,exp
272,38.85,CA,2017-08-04,23272,pay
273,49.95,PA,2017-08-04,23273,exp
274,38.85,AZ,2017-08-04,23274,pay
275,12.95,NE,2017-08-04,23275,exp
276,12.95,FL,2017-08-04,23276,pay
277,10.36,PA,2017-08-04,23277,exp
278,38.85,CA,2017-08-04,23278,pay
279,38.85,MI,2017-08-04,23279,exp
280,38.85,CA,2017-08-04,23280,pay
281,49.95,VA,2017-08-04,23281,exp
282,12.95,MI,2017-08-04,23282,pay
283,12.95,PA,2017-08-04,23283,exp
284,49.95,PA,2017-08-04,23284,pay
285,38.85,CA,2017-08-04,23285,exp
286,12.95,MD,2017-08-04,23286,pay
287,38.85,MI,2017-08-04,23287,exp
288,10.36,CA,2017-08-04,23288,pay
289,12.95,MI,2017-08-04,23289,exp
290,12.95,CA,2017-08-04,23290,pay
291,12.95,WA,2017-08-04,23291,exp
292,0,TN,2017-08-04,23292,pay
293,38.85,TX,2017-08-04,23293,exp
294,12.95,WA,2017-08-04,23294,pay
295,12.95,MO,2017-08-04,23295,exp
296,49.95,NC,2017-08-04,23296,pay
297,0,LA,2017-08-04,23297,exp
298,49.95,FL,2017-08-04,23298,pay
299,11.01,NJ,2017-08-04,23299,exp
300,0,TN,2017-08-04,23300,pay
301,12.95,CA,2017-08-04,23301,exp
302,38.85,NC,2017-08-04,23302,pay
303,49.95,TX,2017-08-04,23303,exp
304,49.95,MS,2017-08-04,23304,pay
305,38.85,CA,2017-08-04,23305,exp
306,38.85,AZ,2017-08-04,23306,pay
307,38.85,CA,2017-08-04,23307,exp
308,38.85,PA,2017-08-04,23308,pay
309,12.95,PA,2017-08-04,23309,exp
310,0,TN,2017-08-04,23310,pay
311,38.85,OH,2017-08-04,23311,exp
312,38.85,FL,2017-08-04,23312,pay
313,38.85,SC,2017-08-04,23313,exp
314,11.01,NJ,2017-08-04,23314,pay
315,10.36,CA,2017-08-04,23315,exp
316,38.85,CA,2017-08-04,23316,pay
317,38.85,PA,2017-08-04,23317,exp
318,10.36,OH,2017-08-04,23318,pay
319,49.95,FL,2017-08-04,23319,exp
320,38.85,CA,2017-08-04,23320,pay
321,10.36,OR,2017-08-04,23321,exp
322,38.85,CA,2017-08-04,23322,pay
323,10.36,CA,2017-08-04,23323,exp
324,11.01,GA,2017-08-04,23324,pay
325,49.95,AK,2017-08-04,23325,exp
326,12.95,CA,2017-08-04,23326,pay
327,12.95,NM,2017-08-04,23327,exp
328,12.95,GA,2017-08-04,23328,pay
329,11.01,MN,2017-08-04,23329,exp
330,11.01,NJ,2017-08-04,23330,pay
331,10.36,CA,2017-08-04,23331,exp
332,12.95,PA,2017-08-04,23332,pay
333,10.36,MI,2017-08-04,23333,exp
334,12.95,PA,2017-08-04,23334,pay
335,12.95,MN,2017-08-04,23335,exp
336,38.85,SC,2017-08-04,23336,pay
337,38.85,FL,2017-08-04,23337,exp
338,38.85,TX,2017-08-04,23338,pay
339,10.36,CA,2017-08-04,23339,exp
340,38.85,NC,2017-08-04,23340,pay
341,49.95,TN,2017-08-04,23341,exp
342,38.85,CA,2017-08-04,23342,pay
343,38.85,IN,2017-08-04,23343,exp
344,12.95,GA,2017-08-04,23344,pay
345,38.85,TX,2017-08-04,23345,exp
346,25.9,CA,2017-08-04,23346,pay
347,12.95,CA,2017-08-04,23347,exp
348,49.95,IL,2017-08-04,23348,pay
349,10.36,AK,2017-08-04,23349,exp
350,38.85,MO,2017-08-04,23350,pay
351,11.01,MN,2017-08-04,23351,exp
352,0,LA,2017-08-04,23352,pay
353,38.85,MO,2017-08-04,23353,exp
354,38.85,FL,2017-08-04,23354,pay
355,10.36,FL,2017-08-04,23355,exp
356,12.95,CA,2017-08-04,23356,pay
357,10.36,MN,2017-08-04,23357,exp
358,38.85,PA,2017-08-04,23358,pay
359,12.95,TX,2017-08-04,23359,exp
360,12.95,CA,2017-08-04,23360,pay
361,38.85,IL,2017-08-04,23361,exp
362,38.85,FL,2017-08-04,23362,pay
363,38.85,FL,2017-08-04,23363,exp
364,38.85,CA,2017-08-04,23364,pay
365,10.36,CA,2017-08-04,23365,exp
366,0,CA,2017-08-04,23366,pay
367,38.85,CO,2017-08-04,23367,exp
368,12.95,WA,2017-08-04,23368,pay
369,38.85,CA,2017-08-04,23369,exp
370,25.9,FL,2017-08-04,23370,pay
371,38.85,CA,2017-08-04,23371,exp
372,12.95,FL,2017-08-04,23372,pay
373,12.95,TN,2017-08-04,23373,exp
374,38.85,PA,2017-08-04,23374,pay
375,12.95,IL,2017-08-04,23375,exp
376,38.85,CA,2017-08-04,23376,pay
377,38.85,VA,2017-08-04,23377,exp
378,38.85,CA,2017-08-04,23378,pay
379,38.85,CO,2017-08-04,23379,exp
380,38.85,CA,2017-08-04,23380,pay
381,25.9,CA,2017-08-04,23381,exp
382,10.36,MD,2017-08-04,23382,pay
383,38.85,NY,2017-08-04,23383,exp
384,38.85,PA,2017-08-04,23384,pay
385,12.95,CO,2017-08-04,23385,exp
386,12.95,ME,2017-08-04,23386,pay
387,12.95,WA,2017-08-04,23387,exp
388,49.95,MA,2017-08-04,23388,pay
389,39.96,CA,2017-08-04,23389,exp
390,38.85,AZ,2017-08-04,23390,pay
391,38.85,AZ,2017-08-04,23391,exp
392,38.85,CA,2017-08-04,23392,pay
393,38.85,MA,2017-08-04,23393,exp
394,10.36,IL,2017-08-04,23394,pay
395,12.95,KY,2017-08-04,23395,exp
396,12.95,NY,2017-08-04,23396,pay
397,38.85,NE,2017-08-04,23397,exp
398,38.85,CT,2017-08-04,23398,pay
399,12.95,AL,2017-08-04,23399,exp
400,12.95,KY,2017-08-04,23400,pay
401,12.95,CO,2017-08-04,23401,exp
402,38.85,KS,2017-08-04,23402,pay
403,38.85,CA,2017-08-04,23403,exp
404,38.85,NJ,2017-08-04,23404,pay
405,12.95,CA,2017-08-04,23405,exp
406,12.95,GA,2017-08-04,23406,pay
407,38.85,PA,2017-08-04,23407,exp
408,38.85,FL,2017-08-04,23408,pay
409,12.95,FL,2017-08-04,23409,exp
410,38.85,GA,2017-08-04,23410,pay
411,38.85,CA,2017-08-04,23411,exp
412,31.08,GA,2017-08-04,23412,pay
413,10.36,CA,2017-08-04,23413,exp
414,49.95,OH,2017-08-04,23414,pay
415,49.95,CA,2017-08-04,23415,exp
416,12.95,AR,2017-08-04,23416,pay
417,12.95,OK,2017-08-04,23417,exp
418,38.85,CA,2017-08-04,23418,pay
419,38.85,FL,2017-08-04,23419,exp
420,49.95,FL,2017-08-04,23420,pay
421,38.85,CA,2017-08-04,23421,exp
422,38.85,CT,2017-08-04,23422,pay
423,12.95,NJ,2017-08-04,23423,exp
424,38.85,IL,2017-08-04,23424,pay
425,12.95,OH,2017-08-04,23425,exp
426,49.95,OH,2017-08-04,23426,pay
427,38.85,NY,2017-08-04,23427,exp
428,12.95,IL,2017-08-04,23428,pay
429,38.85,CO,2017-08-04,23429,exp
430,38.85,CA,2017-08-04,23430,pay
431,12.95,NY,2017-08-04,23431,exp
432,12.95,IL,2017-08-04,23432,pay
433,12.95,WA,2017-08-04,23433,exp
434,12.95,PA,2017-08-04,23434,pay
435,12.95,NY,2017-08-04,23435,exp
436,38.85,TX,2017-08-04,23436,pay
437,11.01,VA,2017-08-04,23437,exp
438,38.85,GA,2017-08-04,23438,pay
439,12.95,CA,2017-08-04,23439,exp
440,38.85,TX,2017-08-04,23440,pay
441,38.85,AZ,2017-08-04,23441,exp
442,38.85,FL,2017-08-04,23442,pay
443,38.85,FL,2017-08-04,23443,exp
444,10.36,TX,2017-08-04,23444,pay
445,38.85,NY,2017-08-04,23445,exp
446,38.85,SC,2017-08-04,23446,pay
447,25.9,WA,2017-08-04,23447,exp
448,38.85,FL,2017-08-04,23448,pay
449,38.85,CA,2017-08-04,23449,exp
450,38.85,CT,2017-08-04,23450,pay
451,38.85,MD,2017-08-04,23451,exp
452,12.95,TN,2017-08-04,23452,pay
453,38.85,WA,2017-08-04,23453,exp
454,12.95,PA,2017-08-04,23454,pay
455,12.95,WA,2017-08-04,23455,exp
456,38.85,NC,2017-08-04,23456,pay
457,12.95,GA,2017-08-04,23457,exp
458,38.85,FL,2017-08-04,23458,pay
459,12.95,CA,2017-08-04,23459,exp
460,12.95,NY,2017-08-04,23460,pay
461,49.95,OH,2017-08-04,23461,exp
462,12.95,AZ,2017-08-04,23462,pay
463,59.4,CO,2017-08-04,23463,exp
464,12.95,CA,2017-08-04,23464,pay
465,38.85,NY,2017-08-04,23465,exp
466,0,TN,2017-08-04,23466,pay
467,31.08,CA,2017-08-04,23467,exp
468,38.85,MN,2017-08-04,23468,pay
469,12.95,WA,2017-08-04,23469,exp
470,12.95,CA,2017-08-04,23470,pay
471,12.95,CA,2017-08-04,23471,exp
472,38.85,OH,2017-08-04,23472,pay
473,49.95,AK,2017-08-04,23473,exp
474,38.85,CA,2017-08-04,23474,pay
475,12.95,MD,2017-08-04,23475,exp
476,31.08,MA,2017-08-04,23476,pay
477,25.9,TX,2017-08-04,23477,exp
478,12.95,NV,2017-08-04,23478,pay
479,38.85,CA,2017-08-04,23479,exp
480,12.95,OK,2017-08-04,23480,pay
481,11.01,OH,2017-08-04,23481,exp
482,38.85,VA,2017-08-04,23482,pay
483,38.85,NV,2017-08-04,23483,exp
484,10.36,OR,2017-08-04,23484,pay
485,12.95,KS,2017-08-04,23485,exp
486,12.95,FL,2017-08-04,23486,pay
487,38.85,CA,2017-08-04,23487,exp
488,25.9,WA,2017-08-04,23488,pay
489,38.85,CA,2017-08-04,23489,exp
490,38.85,TX,2017-08-04,23490,pay
491,12.95,CA,2017-08-04,23491,exp
492,38.85,MI,2017-08-04,23492,pay
493,38.85,DE,2017-08-04,23493,exp
494,11.01,OH,2017-08-04,23494,pay
495,25.9,TX,2017-08-04,23495,exp
496,12.95,OH,2017-08-04,23496,pay
497,12.95,DE,2017-08-04,23497,exp
498,25.9,CA,2017-08-04,23498,pay
499,38.85,NJ,2017-08-04,23499,exp
500,12.95,TX,2017-08-04,23500,pay
501,38.85,OH,2017-08-04,23501,exp
502,38.85,VA,2017-08-04,23502,pay
503,38.85,CA,2017-08-04,23503,exp
504,38.85,AZ,2017-08-04,23504,pay
505,25.9,MD,2017-08-04,23505,exp
506,38.85,CA,2017-08-04,23506,pay
507,12.95,CA,2017-08-04,23507,exp
508,38.85,LA,2017-08-04,23508,pay
509,12.95,CA,2017-08-04,23509,exp
510,38.85,AZ,2017-08-04,23510,pay
511,38.85,IL,2017-08-04,23511,exp
512,49.95,MO,2017-08-04,23512,pay
513,25.9,GA,2017-08-04,23513,exp
514,38.85,MI,2017-08-04,23514,pay
515,12.95,OK,2017-08-04,23515,exp
516,10.36,FL,2017-08-04,23516,pay
517,38.85,AZ,2017-08-04,23517,exp
518,10.36,FL,2017-08-04,23518,pay
519,38.85,NY,2017-08-04,23519,exp
520,38.85,CA,2017-08-04,23520,pay
521,38.85,AZ,2017-08-04,23521,exp
522,10.36,FL,2017-08-04,23522,pay
523,31.08,CA,2017-08-04,23523,exp
524,25.9,GA,2017-08-04,23524,pay
525,38.85,MO,2017-08-04,23525,exp
526,38.85,NC,2017-08-04,23526,pay
527,12.95,TX,2017-08-04,23527,exp
528,38.85,UT,2017-08-04,23528,pay
529,38.85,CA,2017-08-04,23529,exp
530,12.95,NY,2017-08-04,23530,pay
531,38.85,GA,2017-08-04,23531,exp
532,38.85,GA,2017-08-04,23532,pay
533,38.85,CT,2017-08-04,23533,exp
534,12.95,CA,2017-08-04,23534,pay
535,38.85,NC,2017-08-04,23535,exp
536,38.85,CA,2017-08-04,23536,pay
537,38.85,IN,2017-08-04,23537,exp
538,38.85,CA,2017-08-04,23538,pay
539,38.85,MI,2017-08-04,23539,exp
540,38.85,CA,2017-08-04,23540,pay
541,10.36,CA,2017-08-04,23541,exp
542,12.95,WA,2017-08-04,23542,pay
543,12.95,KY,2017-08-04,23543,exp
544,12.95,IA,2017-08-04,23544,pay
545,31.08,TN,2017-08-04,23545,exp
546,38.85,TX,2017-08-04,23546,pay
547,38.85,FL,2017-08-04,23547,exp
548,10.36,AZ,2017-08-04,23548,pay
549,12.95,IL,2017-08-04,23549,exp
550,10.36,NC,2017-08-04,23550,pay
551,38.85,CA,2017-08-04,23551,exp
552,49.95,FL,2017-08-04,23552,pay
553,38.85,IA,2017-08-04,23553,exp
554,12.95,NJ,2017-08-04,23554,pay
555,0,LA,2017-08-04,23555,exp
556,12.95,FL,2017-08-04,23556,pay
557,38.85,UT,2017-08-04,23557,exp
558,25.9,GA,2017-08-04,23558,pay
559,36.26,FL,2017-08-04,23559,exp
560,34.95,CA,2017-08-04,23560,pay
561,12.95,OH,2017-08-04,23561,exp
562,12.95,MO,2017-08-04,23562,pay
563,38.85,VT,2017-08-04,23563,exp
564,10.36,NC,2017-08-04,23564,pay
565,10.36,CA,2017-08-04,23565,exp
566,38.85,FL,2017-08-04,23566,pay
567,12.95,IN,2017-08-04,23567,exp
568,12.95,MO,2017-08-04,23568,pay
569,38.85,CT,2017-08-04,23569,exp
570,31.08,NY,2017-08-04,23570,pay
571,12.95,CA,2017-08-04,23571,exp
572,11.01,TX,2017-08-04,23572,pay
573,10.36,NC,2017-08-04,23573,exp
574,38.85,OK,2017-08-04,23574,pay
575,12.95,NY,2017-08-04,23575,exp
576,12.95,CA,2017-08-04,23576,pay
577,38.85,GA,2017-08-04,23577,exp
578,12.95,OH,2017-08-04,23578,pay
579,38.85,NY,2017-08-04,23579,exp
580,38.85,FL,2017-08-04,23580,pay
581,38.85,NV,2017-08-04,23581,exp
582,25.9,PA,2017-08-04,23582,pay
583,38.85,AZ,2017-08-04,23583,exp
584,38.85,OH,2017-08-04,23584,pay
585,38.85,AZ,2017-08-04,23585,exp
586,25.9,GA,2017-08-04,23586,pay
587,25.9,CT,2017-08-04,23587,exp
588,12.95,OK,2017-08-04,23588,pay
589,12.95,CA,2017-08-04,23589,exp
590,12.95,CT,2017-08-04,23590,pay
591,38.85,CA,2017-08-04,23591,exp
592,12.95,NV,2017-08-04,23592,pay
593,49.95,NJ,2017-08-04,23593,exp
594,12.95,IN,2017-08-04,23594,pay
595,49.95,GA,2017-08-04,23595,exp
596,38.85,TX,2017-08-04,23596,pay
597,10.36,IL,2017-08-04,23597,exp
598,38.85,CA,2017-08-04,23598,pay
599,12.95,TX,2017-08-04,23599,exp
600,38.85,VA,2017-08-04,23600,pay
601,38.85,ID,2017-08-04,23601,exp
602,31.08,GA,2017-08-04,23602,pay
603,24.95,MO,2017-08-04,23603,exp
604,12.95,CA,2017-08-04,23604,pay
605,12.95,TX,2017-08-04,23605,exp
606,12.95,CA,2017-08-04,23606,pay
607,0,FL,2017-08-04,23607,exp
608,12.95,TX,2017-08-04,23608,pay
609,12.95,CA,2017-08-04,23609,exp
610,49.95,PA,2017-08-04,23610,pay
611,38.85,IL,2017-08-04,23611,exp
612,38.85,FL,2017-08-04,23612,pay
613,0,FL,2017-08-04,23613,exp
614,38.85,LA,2017-08-04,23614,pay
615,12.95,IL,2017-08-04,23615,exp
616,0,FL,2017-08-04,23616,pay
617,38.85,CA,2017-08-04,23617,exp
618,12.95,IL,2017-08-04,23618,pay
619,38.85,TX,2017-08-04,23619,exp
620,38.85,PA,2017-08-04,23620,pay
621,38.85,CA,2017-08-04,23621,exp
622,49.95,CA,2017-08-04,23622,pay
623,38.85,MN,2017-08-04,23623,exp
624,38.85,GA,2017-08-04,23624,pay
625,38.85,AZ,2017-08-04,23625,exp
626,38.85,DE,2017-08-04,23626,pay
627,12.95,IL,2017-08-04,23627,exp
628,38.85,CA,2017-08-04,23628,pay
629,12.95,CA,2017-08-04,23629,exp
630,38.85,MA,2017-08-04,23630,pay
631,38.85,IN,2017-08-04,23631,exp
632,38.85,PA,2017-08-04,23632,pay
633,12.95,AR,2017-08-04,23633,exp
634,12.95,NC,2017-08-04,23634,pay
635,38.85,CA,2017-08-04,23635,exp
636,12.95,CA,2017-08-04,23636,pay
637,10.36,CA,2017-08-04,23637,exp
638,38.85,WA,2017-08-04,23638,pay
639,34.95,CA,2017-08-04,23639,exp
640,11.65,CA,2017-08-04,23640,pay
641,10.36,NV,2017-08-04,23641,exp
642,12.95,CA,2017-08-04,23642,pay
643,12.95,IL,2017-08-04,23643,exp
644,12.95,CA,2017-08-04,23644,pay
645,12.95,NY,2017-08-04,23645,exp
646,49.95,IL,2017-08-04,23646,pay
647,38.85,FL,2017-08-04,23647,exp
