amount,total
1.87,773.58
27.66,773.58
50.94,773.58
52.53,773.58
3.18,773.58
31.03,773.58
13.29,773.58
54.75,773.58
18.23,773.58
27.34,773.58
15.03,773.58
24.43,773.58
22.74,773.58
40.72,773.58
39.59,773.58
23.53,773.58
34.66,773.58
0.39,773.58
33.06,773.58
1.34,773.58
40.2,773.58
2.08,773.58
61.52,773.58
0.36,773.58
8.36,773.58
46.58,567.94
31.56,567.94
59.28,567.94
22.78,567.94
33.89,567.94
19.32,567.94
17.89,567.94
20.14,567.94
38.23,567.94
26.64,567.94
58.28,567.94
29.58,567.94
40.63,567.94
54.75,567.94
20.43,567.94
47.96,567.94
38.51,504.62
69.24,504.62
18.26,504.62
5.82,504.62
16.48,504.62
31.34,504.62
4.75,504.62
17.74,504.62
21.8,504.62
13.26,504.62
11.05,504.62
3.11,504.62
17.9,504.62
16.26,504.62
9.2,504.62
37.06,504.62
11.51,504.62
12.84,504.62
25.3,504.62
6.01,504.62
24,504.62
27.12,504.62
32.41,504.62
9.9,504.62
23.75,504.62
53.88,1249.58
3.42,1249.58
9.36,1249.58
17.55,1249.58
22.34,1249.58
33.92,1249.58
115.72,1249.58
33.86,1249.58
198.36,1249.58
6.84,1249.58
52.68,1249.58
22.87,1249.58
27.55,1249.58
33.66,1249.58
15.05,1249.58
17.14,1249.58
30.75,1249.58
6.73,1249.58
101.07,1249.58
55.33,1249.58
53.31,1249.58
20.85,1249.58
51.17,1249.58
47.42,1249.58
19.79,1249.58
27.47,1249.58
19.52,1249.58
8.94,1249.58
63.56,1249.58
27.83,1249.58
51.64,1249.58
69.86,1001.08
56.62,1001.08
27.15,1001.08
27.89,1001.08
30.28,1001.08
59.49,1001.08
34.51,1001.08
30.3,1001.08
20.83,1001.08
1.56,1001.08
42.74,1001.08
26.89,1001.08
57.21,1001.08
12.46,1001.08
18.5,1001.08
41.03,1001.08
43.32,1001.08
33.92,1001.08
10.07,1001.08
23.86,1001.08
29.83,1001.08
38.12,1001.08
28.45,1001.08
28.4,1001.08
33.92,1001.08
19.28,1001.08
77.37,1001.08
36.34,1001.08
40.88,1001.08
39.26,924.22
21.04,924.22
39.33,924.22
24.13,924.22
23.1,924.22
64.01,924.22
37.5,924.22
33.91,924.22
15.17,924.22
15.52,924.22
21.71,924.22
27.93,924.22
15.79,924.22
40.41,924.22
27.82,924.22
32.21,924.22
60.92,924.22
52.44,924.22
44.29,924.22
34.85,924.22
38.26,924.22
31.37,924.22
31.03,924.22
41.76,924.22
19.07,924.22
19.37,924.22
9.43,924.22
54.73,924.22
2.86,924.22
5,924.22
237.48,237.48
19.66,899.02
19.47,899.02
73.42,899.02
39.39,899.02
57.37,899.02
5.28,899.02
13.34,899.02
1.97,899.02
26.59,899.02
28.11,899.02
62.8,899.02
2.91,899.02
50.67,899.02
33.78,899.02
28.6,899.02
12.46,899.02
51.71,899.02
98.06,899.02
11.49,899.02
37.45,899.02
58.4,899.02
43.69,899.02
35.77,899.02
22.48,899.02
64.15,899.02
23.9,792.31
39.02,792.31
29.14,792.31
32.52,792.31
45.7,792.31
31.89,792.31
29.83,792.31
33.54,792.31
23.71,792.31
3.39,792.31
12.59,792.31
10.19,792.31
25.21,792.31
64.07,792.31
46.38,792.31
54.95,792.31
11.95,792.31
17.24,792.31
29.53,792.31
29.79,792.31
8.75,792.31
29.4,792.31
32.93,792.31
37.67,792.31
32.76,792.31
10.44,792.31
4.42,792.31
13.62,792.31
27.78,792.31
13.86,653.27
27.07,653.27
16.27,653.27
5.78,653.27
4.2,653.27
18.58,653.27
43.01,653.27
21.4,653.27
16.81,653.27
21.3,653.27
15.36,653.27
35.36,653.27
32.97,653.27
8.62,653.27
21.66,653.27
33.61,653.27
57.34,653.27
42.57,653.27
26.32,653.27
26.69,653.27
33.4,653.27
45.08,653.27
11.95,653.27
23.36,653.27
10.02,653.27
17.65,653.27
23.03,653.27
404.24,513.3
109.06,513.3
32.81,623.4
12.23,623.4
22.49,623.4
1.47,623.4
31.39,623.4
24.61,623.4
27.65,623.4
2.57,623.4
1.64,623.4
19.62,623.4
13.99,623.4
2.14,623.4
3.37,623.4
56.52,623.4
34.17,623.4
37.2,623.4
32,623.4
42.22,623.4
14,623.4
2,623.4
35.41,623.4
34.17,623.4
21.2,623.4
21.67,623.4
31.92,623.4
64.94,623.4
90.11,90.11
4.61,846.89
0.71,846.89
36.38,846.89
71.08,846.89
11.64,846.89
27.45,846.89
38.01,846.89
44.6,846.89
38.83,846.89
26.42,846.89
2.96,846.89
38.38,846.89
17.5,846.89
25.67,846.89
41.79,846.89
19.72,846.89
16.86,846.89
17.46,846.89
50.35,846.89
39.81,846.89
47.83,846.89
51.59,846.89
29,846.89
49.51,846.89
14.18,846.89
57.96,846.89
26.59,846.89
26.15,985.94
1.99,985.94
22.62,985.94
121.6,985.94
45.04,985.94
23.88,985.94
39.81,985.94
2.2,985.94
15.4,985.94
58.63,985.94
31.67,985.94
162.86,985.94
35.87,985.94
33.94,985.94
71.73,985.94
26.97,985.94
24.51,985.94
68.66,985.94
32.45,985.94
1.47,985.94
19.15,985.94
16.3,985.94
37.9,985.94
29.6,985.94
35.54,985.94
57.07,920.12
157.19,920.12
0.61,920.12
30.23,920.12
36.17,920.12
31.25,920.12
35.38,920.12
23.21,920.12
13.53,920.12
8.77,920.12
85.42,920.12
14.07,920.12
2.78,920.12
29.45,920.12
9.59,920.12
68.96,920.12
45.61,920.12
47.33,920.12
21.28,920.12
39.46,920.12
0.28,920.12
26.31,920.12
9.28,920.12
35.23,920.12
51.84,920.12
34.83,920.12
4.99,920.12
25.15,772.53
2.54,772.53
65.51,772.53
22.96,772.53
20.11,772.53
11.82,772.53
5.72,772.53
16.88,772.53
24.1,772.53
56.73,772.53
0.74,772.53
15.21,772.53
8.91,772.53
35.14,772.53
36.99,772.53
17.45,772.53
34.99,772.53
34.36,772.53
34.77,772.53
27.6,772.53
39.7,772.53
50.19,772.53
22.84,772.53
23.77,772.53
43.66,772.53
18.64,772.53
49.72,772.53
26.33,772.53
19.29,334.89
81.33,334.89
55.68,334.89
178.59,334.89
79.82,442.95
87.5,442.95
41.89,442.95
233.74,442.95
90.92,374.07
26.51,374.07
10,374.07
1.56,374.07
43.28,374.07
49.96,374.07
35.3,374.07
41.96,374.07
20.07,374.07
23.59,374.07
30.92,374.07
178.07,484.22
120.09,484.22
35.02,484.22
151.04,484.22
11.67,1076.78
16.78,1076.78
36.87,1076.78
20.96,1076.78
54.08,1076.78
26.78,1076.78
1.73,1076.78
229.56,1076.78
30.84,1076.78
14.9,1076.78
19.49,1076.78
47.58,1076.78
28.65,1076.78
91.83,1076.78
27.32,1076.78
6.88,1076.78
42.19,1076.78
48.68,1076.78
50.15,1076.78
24.35,1076.78
6.54,1076.78
40.88,1076.78
19.98,1076.78
39.4,1076.78
36.62,1076.78
43.38,1076.78
23.06,1076.78
1.28,1076.78
18.68,1076.78
15.67,1076.78
51.87,842.97
62.32,842.97
61.59,842.97
19.21,842.97
41.28,842.97
3.74,842.97
61.99,842.97
20.82,842.97
10.59,842.97
33.73,842.97
13.92,842.97
24.14,842.97
46.32,842.97
1.83,842.97
12.31,842.97
15.25,842.97
14.49,842.97
19.69,842.97
39.51,842.97
24.15,842.97
4.03,842.97
32.14,842.97
44.82,842.97
19.54,842.97
60.04,842.97
28.87,842.97
27.66,842.97
21.06,842.97
22.41,842.97
3.65,842.97
32.87,286.48
173.91,286.48
79.7,286.48
31.45,1062.34
25.72,1062.34
54.93,1062.34
28.87,1062.34
38.44,1062.34
41.33,1062.34
28.88,1062.34
2.5,1062.34
34.01,1062.34
87.69,1062.34
35.57,1062.34
51.48,1062.34
3.59,1062.34
24.59,1062.34
17.19,1062.34
18.76,1062.34
58.64,1062.34
58.25,1062.34
49.46,1062.34
48.67,1062.34
31.13,1062.34
85.54,1062.34
51.13,1062.34
10.33,1062.34
21.7,1062.34
16.95,1062.34
66.6,1062.34
3.47,1062.34
35.47,1062.34
437.59,532.27
46.42,532.27
48.26,532.27
0.83,836.71
40.36,836.71
25.89,836.71
54.95,836.71
52.26,836.71
17.31,836.71
48.07,836.71
2.37,836.71
36.9,836.71
31.65,836.71
46.52,836.71
39.76,836.71
21.68,836.71
12.5,836.71
38.69,836.71
51.98,836.71
3.86,836.71
20.9,836.71
43.84,836.71
34.04,836.71
69.08,836.71
23.39,836.71
1.72,836.71
2.32,836.71
16.15,836.71
45.28,836.71
54.41,836.71
266.59,418.1
24.91,418.1
0.95,418.1
39.97,418.1
85.68,418.1
52,52
48.56,719.57
74.38,719.57
59.48,719.57
34.81,719.57
5.46,719.57
4.84,719.57
54.34,719.57
7.54,719.57
22.2,719.57
19.31,719.57
30.87,719.57
12.7,719.57
109.55,719.57
2.21,719.57
60.49,719.57
44.02,719.57
8.5,719.57
17.72,719.57
26.73,719.57
4.49,719.57
1.62,719.57
26.83,719.57
36.89,719.57
6.03,719.57
42.92,758.33
9.92,758.33
17.72,758.33
13.64,758.33
48.45,758.33
12,758.33
49.06,758.33
77.26,758.33
56.99,758.33
48.96,758.33
36.22,758.33
9.29,758.33
48.46,758.33
21.14,758.33
40.15,758.33
30.91,758.33
29.75,758.33
10.27,758.33
7.16,758.33
16.1,758.33
7.16,758.33
21.14,758.33
9.86,758.33
26.87,758.33
20.3,758.33
46.63,758.33
207.44,381.49
97.47,381.49
76.58,381.49
133.78,177.9
26.02,177.9
18.1,177.9
20.83,888.85
41.12,888.85
10.61,888.85
33.14,888.85
27.57,888.85
14.83,888.85
80.45,888.85
40.96,888.85
17.1,888.85
20.79,888.85
26.04,888.85
28.66,888.85
32.18,888.85
38.16,888.85
45.33,888.85
19.73,888.85
24.55,888.85
70.82,888.85
51.93,888.85
7.07,888.85
42.2,888.85
23.14,888.85
26.93,888.85
8.38,888.85
25.63,888.85
25.49,888.85
5.71,888.85
29.22,888.85
50.28,888.85
171.62,797.21
42.7,797.21
95.21,797.21
95.93,797.21
151.04,797.21
51.14,797.21
9.88,797.21
7.8,797.21
37.12,797.21
27.58,797.21
39.78,797.21
67.41,797.21
31.51,809.1
47.42,809.1
24.45,809.1
29.49,809.1
75.24,809.1
29.89,809.1
19.58,809.1
10.25,809.1
4.17,809.1
51.8,809.1
43.5,809.1
24.91,809.1
39.77,809.1
43.85,809.1
4.83,809.1
8.21,809.1
37.95,809.1
10,809.1
54.74,809.1
9.15,809.1
16.61,809.1
31.58,809.1
56.51,809.1
17.26,809.1
19.9,809.1
44.5,809.1
22.03,809.1
0.16,687.02
43.61,687.02
29.35,687.02
2.02,687.02
40.3,687.02
45.68,687.02
57.29,687.02
49.08,687.02
42.97,687.02
35.14,687.02
22.27,687.02
4.78,687.02
41.52,687.02
12.81,687.02
13.13,687.02
27.02,687.02
4.37,687.02
13.42,687.02
38.32,687.02
33.63,687.02
34.94,687.02
15.36,687.02
23.32,687.02
56.53,687.02
16.52,2330.34
90.32,2330.34
29.51,2330.34
30.35,2330.34
35.45,2330.34
35.85,2330.34
573.85,2330.34
15.9,2330.34
6.08,2330.34
486.91,2330.34
16.66,2330.34
22.28,2330.34
442.9,2330.34
41.7,2330.34
15.25,2330.34
48.58,2330.34
29.27,2330.34
18.11,2330.34
57.78,2330.34
28.96,2330.34
4.56,2330.34
43.95,2330.34
42.25,2330.34
11.17,2330.34
10.15,2330.34
31.53,2330.34
27.32,2330.34
43.94,2330.34
21.57,2330.34
1.77,2330.34
45.17,2330.34
4.73,2330.34
31.12,1217.4
0.91,1217.4
24.72,1217.4
8.82,1217.4
27.31,1217.4
48.85,1217.4
17.97,1217.4
39.78,1217.4
9.45,1217.4
28.53,1217.4
32.39,1217.4
27.88,1217.4
22.15,1217.4
20.25,1217.4
68.92,1217.4
520.11,1217.4
16.27,1217.4
22.7,1217.4
48.84,1217.4
18.38,1217.4
4.32,1217.4
34.19,1217.4
29.69,1217.4
39.52,1217.4
2.32,1217.4
1.81,1217.4
17.54,1217.4
52.66,1217.4
99.99,448.81
110.38,448.81
238.44,448.81
109.8,893.05
42.23,893.05
11.26,893.05
35.22,893.05
15.44,893.05
14.19,893.05
8.25,893.05
10.17,893.05
24.14,893.05
1.65,893.05
23.6,893.05
68.79,893.05
34.13,893.05
50.82,893.05
30,893.05
65.2,893.05
47.7,893.05
12.26,893.05
6.68,893.05
8.51,893.05
26.81,893.05
40.32,893.05
58.22,893.05
28.26,893.05
16.22,893.05
38.94,893.05
12.69,893.05
51.55,893.05
21.21,725.08
18.95,725.08
26.07,725.08
28.18,725.08
55.83,725.08
43.61,725.08
80.78,725.08
24.82,725.08
16.91,725.08
25.2,725.08
1.85,725.08
46.55,725.08
4.47,725.08
13.74,725.08
17.84,725.08
47.07,725.08
2.77,725.08
28.77,725.08
43.61,725.08
25.38,725.08
11.59,725.08
17.37,725.08
2.55,725.08
21.06,725.08
38.68,725.08
60.22,725.08
16.13,16.13
32.16,158.72
1.39,158.72
67.41,158.72
57.76,158.72
28.74,306.23
56.32,306.23
9.37,306.23
85.49,306.23
51.24,306.23
18.28,306.23
30.91,306.23
12.15,306.23
13.73,306.23
70.48,94.23
23.75,94.23
31.59,834.79
50.72,834.79
13.27,834.79
14.14,834.79
53.52,834.79
14.97,834.79
20.23,834.79
23.12,834.79
24.67,834.79
55.16,834.79
58.86,834.79
6.46,834.79
26.34,834.79
0.61,834.79
63.55,834.79
16.34,834.79
40.14,834.79
50.69,834.79
22.05,834.79
42.67,834.79
6.85,834.79
14.18,834.79
31.96,834.79
34.26,834.79
38.71,834.79
26.2,834.79
10.71,834.79
29.91,834.79
8.96,834.79
3.95,834.79
56.33,735.22
47.06,735.22
37.02,735.22
41.37,735.22
16.27,735.22
4.35,735.22
50.48,735.22
11.54,735.22
23.48,735.22
8.51,735.22
41.91,735.22
2.95,735.22
41.61,735.22
50.72,735.22
43.71,735.22
36.11,735.22
14.35,735.22
33.31,735.22
40.75,735.22
38.2,735.22
35.18,735.22
43.57,735.22
4.65,735.22
11.79,735.22
20.56,1008.64
43.19,1008.64
15.54,1008.64
53.05,1008.64
57.22,1008.64
17.33,1008.64
79.1,1008.64
50.52,1008.64
34.33,1008.64
10.7,1008.64
21.73,1008.64
21.08,1008.64
128.15,1008.64
36.77,1008.64
13.2,1008.64
22.69,1008.64
9.48,1008.64
5.06,1008.64
58.48,1008.64
39.95,1008.64
53.54,1008.64
14.99,1008.64
11.94,1008.64
26.92,1008.64
29.6,1008.64
75.22,1008.64
16.32,1008.64
38.37,1008.64
3.61,1008.64
0.32,578.38
21.1,578.38
60.6,578.38
14.39,578.38
15.5,578.38
3.97,578.38
21.68,578.38
0.64,578.38
8.34,578.38
20.2,578.38
0.17,578.38
21.66,578.38
41.51,578.38
18.45,578.38
119.1,578.38
15.44,578.38
68.09,578.38
6.94,578.38
25.8,578.38
3.79,578.38
38.93,578.38
32.61,578.38
8.61,578.38
10.54,578.38
81.99,794.84
48.41,794.84
23.58,794.84
57.64,794.84
3.8,794.84
30.74,794.84
31.2,794.84
33.14,794.84
50.89,794.84
18.86,794.84
5.35,794.84
8.08,794.84
28.72,794.84
62.27,794.84
47.92,794.84
18.51,794.84
17.23,794.84
31.62,794.84
1.25,794.84
57.46,794.84
11.86,794.84
9.01,794.84
38.34,794.84
22.93,794.84
36.44,794.84
17.6,794.84
61,937.67
17.32,937.67
7.69,937.67
17.84,937.67
22.58,937.67
27.27,937.67
82.62,937.67
45.88,937.67
56.75,937.67
58.68,937.67
24.59,937.67
27.9,937.67
14.51,937.67
44.55,937.67
50.38,937.67
19.44,937.67
32.12,937.67
27.3,937.67
41.19,937.67
28.45,937.67
60.14,937.67
46.95,937.67
53.71,937.67
43.92,937.67
24.89,937.67
0.77,706.46
13.5,706.46
15.17,706.46
21.1,706.46
22.54,706.46
1.02,706.46
46.49,706.46
31.02,706.46
17.9,706.46
42.59,706.46
25.81,706.46
23.24,706.46
2.86,706.46
25.33,706.46
22.25,706.46
42.33,706.46
14.46,706.46
22.5,706.46
20.59,706.46
7.31,706.46
34.02,706.46
27.25,706.46
4.7,706.46
43.2,706.46
33.09,706.46
24.46,706.46
26.76,706.46
19.69,706.46
74.51,706.46
44.51,2168.53
3.03,2168.53
40.56,2168.53
42.8,2168.53
39.42,2168.53
21.49,2168.53
45.46,2168.53
26.64,2168.53
46.84,2168.53
26.08,2168.53
63.91,2168.53
12.5,2168.53
23.87,2168.53
9.29,2168.53
204.31,2168.53
427.76,2168.53
27.5,2168.53
10.78,2168.53
27.53,2168.53
478.85,2168.53
24.75,2168.53
53.84,2168.53
3.88,2168.53
47.67,2168.53
15.96,2168.53
41.97,2168.53
27.04,2168.53
139.52,2168.53
99.67,2168.53
16.92,2168.53
20.73,2168.53
7.43,2168.53
28.17,2168.53
17.85,2168.53
143.45,584.82
141.96,584.82
94.21,584.82
8.58,584.82
19.41,584.82
32.78,584.82
21.24,584.82
46.22,584.82
5.58,584.82
36.04,584.82
35.35,584.82
63.28,1180.78
122.22,1180.78
16.76,1180.78
10.58,1180.78
10.77,1180.78
55.3,1180.78
27.68,1180.78
77.49,1180.78
50.32,1180.78
20.46,1180.78
33.84,1180.78
1.81,1180.78
2.75,1180.78
21.81,1180.78
42.98,1180.78
14.4,1180.78
22.43,1180.78
96.5,1180.78
46.76,1180.78
43.91,1180.78
37.15,1180.78
74.99,1180.78
130.48,1180.78
7.66,1180.78
53.65,1180.78
20.79,1180.78
26.75,1180.78
42.38,1180.78
4.88,1180.78
46.84,814.68
41.46,814.68
5.45,814.68
3.29,814.68
14.74,814.68
5.51,814.68
63.07,814.68
8.36,814.68
9.34,814.68
26.94,814.68
48.74,814.68
15.15,814.68
11.12,814.68
25.92,814.68
37.26,814.68
6.41,814.68
22.81,814.68
81.29,814.68
8.32,814.68
36.22,814.68
1.98,814.68
9.34,814.68
17.05,814.68
20.12,814.68
3.62,814.68
16.82,814.68
50.57,814.68
26.12,814.68
24.2,814.68
88.86,814.68
36.48,814.68
1.28,814.68
41.35,785.54
387.02,785.54
171.82,785.54
41.77,785.54
124.71,785.54
18.87,785.54
2.66,890.64
11.75,890.64
56.08,890.64
11.12,890.64
11.33,890.64
30.85,890.64
10.49,890.64
20.65,890.64
132.96,890.64
37.98,890.64
20.24,890.64
20.81,890.64
22.53,890.64
10.41,890.64
72.5,890.64
20.26,890.64
26.47,890.64
2.72,890.64
34.43,890.64
32.05,890.64
14.83,890.64
1.74,890.64
49.3,890.64
4.95,890.64
42.54,890.64
63.02,890.64
5.24,890.64
52.69,890.64
13.64,890.64
54.4,890.64
19.11,363.67
3.66,363.67
24.99,363.67
15.18,363.67
32.56,363.67
39.08,363.67
52.46,363.67
28.91,363.67
8.61,363.67
38.4,363.67
22.69,363.67
2.24,363.67
32.48,363.67
7.1,363.67
36.2,363.67
14.71,1259.8
43.18,1259.8
15.51,1259.8
235.26,1259.8
28.85,1259.8
6.34,1259.8
3.29,1259.8
23.62,1259.8
14.87,1259.8
72.41,1259.8
9.65,1259.8
15.95,1259.8
262.55,1259.8
4.86,1259.8
3.81,1259.8
98.57,1259.8
20.87,1259.8
26.61,1259.8
19.71,1259.8
15.95,1259.8
64.48,1259.8
34.52,1259.8
46.5,1259.8
37.24,1259.8
3.9,1259.8
35.95,1259.8
9.03,1259.8
7.53,1259.8
28.22,1259.8
55.03,1259.8
0.83,1259.8
17.72,860.33
34.33,860.33
8.19,860.33
63.31,860.33
15.76,860.33
15.84,860.33
42.57,860.33
1.54,860.33
16.31,860.33
53.68,860.33
35.58,860.33
28.81,860.33
68.66,860.33
25.27,860.33
20.59,860.33
7.94,860.33
47.2,860.33
14.91,860.33
43.77,860.33
25.62,860.33
56.1,860.33
36.23,860.33
26.68,860.33
55.79,860.33
6.56,860.33
16.52,860.33
34.02,860.33
7.14,860.33
33.69,860.33
43.7,736.29
27.53,736.29
24.63,736.29
48.59,736.29
11.44,736.29
11.89,736.29
52.54,736.29
45.09,736.29
24.73,736.29
1.77,736.29
42.16,736.29
51.84,736.29
20.49,736.29
22.46,736.29
36.2,736.29
2.99,736.29
30.29,736.29
40.79,736.29
27.55,736.29
28.49,736.29
26.12,736.29
68.86,736.29
6.31,736.29
13.17,736.29
26.66,736.29
24.47,844.23
49.99,844.23
45.63,844.23
61.85,844.23
25.38,844.23
27.19,844.23
6.35,844.23
10.29,844.23
42.29,844.23
43,844.23
3.03,844.23
22.04,844.23
55.19,844.23
36.3,844.23
16.42,844.23
5.54,844.23
30.67,844.23
22.66,844.23
33.66,844.23
5.13,844.23
48.97,844.23
55.17,844.23
31.87,844.23
37.64,844.23
18.42,844.23
2.17,844.23
64.15,844.23
7.95,844.23
10.81,844.23
118.22,301.41
21.64,301.41
113.55,301.41
48,301.41
16.65,639.97
55.59,639.97
53.91,639.97
33.78,639.97
12.69,639.97
43.59,639.97
74.13,639.97
48.24,639.97
39.04,639.97
1.83,639.97
20,639.97
42.52,639.97
25.36,639.97
3.63,639.97
49.73,639.97
32.58,639.97
17.91,639.97
38.5,639.97
16.95,639.97
13.34,639.97
1.51,737.38
5.44,737.38
51.65,737.38
58.68,737.38
25.94,737.38
34,737.38
7.85,737.38
4.94,737.38
40.49,737.38
7.07,737.38
19.46,737.38
4.6,737.38
44.78,737.38
68.47,737.38
21.99,737.38
49.22,737.38
6,737.38
53.73,737.38
6.96,737.38
4.76,737.38
57.11,737.38
85.53,737.38
27.06,737.38
33.41,737.38
16.73,737.38
14.87,626.57
14.29,626.57
22.99,626.57
40.5,626.57
54.04,626.57
8.98,626.57
26.72,626.57
22.99,626.57
32.39,626.57
6.86,626.57
32.29,626.57
0.94,626.57
24.47,626.57
45,626.57
50.24,626.57
9.99,626.57
49.94,626.57
10.78,626.57
1.72,626.57
0.26,626.57
35.05,626.57
17.86,626.57
39.55,626.57
63.85,626.57
36.47,1333.27
118.55,1333.27
507.18,1333.27
33.67,1333.27
79.39,1333.27
157.49,1333.27
35.83,1333.27
53.08,1333.27
41.31,1333.27
9.45,1333.27
36.01,1333.27
38.83,1333.27
33.73,1333.27
24.82,1333.27
42.52,1333.27
35.47,1333.27
21.78,1333.27
12.12,1333.27
1.28,1333.27
14.29,1333.27
95.29,973.73
15.55,973.73
2.77,973.73
16.98,973.73
75.52,973.73
4.16,973.73
26.38,973.73
45.18,973.73
6.01,973.73
22.48,973.73
35.35,973.73
34.46,973.73
61.36,973.73
1.2,973.73
25.6,973.73
58.32,973.73
20.94,973.73
22.05,973.73
3.11,973.73
50.06,973.73
32.56,973.73
16.03,973.73
47.17,973.73
5.38,973.73
32.9,973.73
31.58,973.73
45.93,973.73
73.49,973.73
65.92,973.73
24.87,942.99
36.59,942.99
33.01,942.99
60.45,942.99
21.4,942.99
2.53,942.99
14.21,942.99
0.01,942.99
53.63,942.99
27.73,942.99
32.97,942.99
41.02,942.99
35.59,942.99
10.41,942.99
15.73,942.99
40.4,942.99
63.93,942.99
36.71,942.99
55.89,942.99
36.31,942.99
39.83,942.99
42.56,942.99
21.73,942.99
67.01,942.99
39.86,942.99
2.39,942.99
35.03,942.99
42.47,942.99
8.72,942.99
97.9,478.19
44.64,478.19
24.3,478.19
64.86,478.19
17.93,478.19
24.56,478.19
13.49,478.19
10.93,478.19
24.55,478.19
3.05,478.19
42.19,478.19
25.82,478.19
45.8,478.19
34.08,478.19
4.09,478.19
41.2,928.79
24.3,928.79
21.6,928.79
6.07,928.79
8.14,928.79
28.14,928.79
57.25,928.79
50.82,928.79
4.99,928.79
7.14,928.79
10.64,928.79
38.27,928.79
2.71,928.79
31.61,928.79
5.41,928.79
52.69,928.79
17.47,928.79
34.56,928.79
6.38,928.79
52.12,928.79
35.85,928.79
36.69,928.79
165.54,928.79
104.86,928.79
30.65,928.79
19.55,928.79
17.84,928.79
16.3,928.79
7.27,594.14
16.8,594.14
15.25,594.14
2.88,594.14
22.94,594.14
39.09,594.14
6.33,594.14
46.65,594.14
62.01,594.14
1.05,594.14
33.03,594.14
9.18,594.14
46.27,594.14
39.16,594.14
2.49,594.14
9.83,594.14
4.76,594.14
15.24,594.14
13.19,594.14
61.97,594.14
68.91,594.14
0.28,594.14
39.82,594.14
2.74,594.14
27,594.14
45.1,534.68
48.19,534.68
6.5,534.68
9.36,534.68
47.47,534.68
41.39,534.68
5,534.68
30.62,534.68
14.43,534.68
3.69,534.68
5.34,534.68
22.18,534.68
14.11,534.68
6.48,534.68
31.04,534.68
39.29,534.68
13.17,534.68
1.07,534.68
41.99,534.68
14.76,534.68
22.07,534.68
5.52,534.68
4.7,534.68
16.07,534.68
1.8,534.68
9.03,534.68
24.54,534.68
9.77,534.68
65.58,274.85
125,274.85
84.27,274.85
3.84,598.16
11.16,598.16
12.43,598.16
7.34,598.16
1.17,598.16
45.62,598.16
2.39,598.16
16.44,598.16
37.18,598.16
38.46,598.16
0.65,598.16
